Minutes60UTC,PriceArea,OffshoreWindPower,OnshoreWindPower,SolarPower
2022-07-25T07:00:00.0,DK1,480.3333333333333,917.3333333333334,126.61833316666666
2022-07-25T08:00:00.0,DK1,349.1666666666667,865.75,146.93749991666667
2022-07-25T09:00:00.0,DK1,221.0,686.5833333333334,192.45166516666666
2022-07-25T10:00:00.0,DK1,152.58333333333334,514.9166666666666,252.85832983333333
2022-07-25T11:00:00.0,DK1,186.0,460.0833333333333,318.1058298333333
2022-07-25T12:00:00.0,DK1,141.0,508.0,346.26000208333335
2022-07-25T13:00:00.0,DK1,207.75,616.3333333333334,411.1466649166667
2022-07-25T14:00:00.0,DK1,237.83333333333334,801.4166666666666,343.71749616666665
2022-07-25T15:00:00.0,DK1,352.5833333333333,901.75,345.6108321666666
2022-07-25T16:00:00.0,DK1,453.4166666666667,1039.0833333333333,245.4050014166667
2022-07-25T17:00:00.0,DK1,481.9166666666667,962.5833333333334,111.553334
2022-07-25T18:00:00.0,DK1,411.25,780.0833333333334,34.67416699999999
2022-07-25T19:00:00.0,DK1,471.1666666666667,609.9166666666666,5.014166666666668
2022-07-25T20:00:00.0,DK1,594.6666666666666,633.1666666666666,0.08
2022-07-25T21:00:00.0,DK1,662.4166666666666,676.25,0.06666666666666667
2022-07-25T22:00:00.0,DK1,593.1666666666666,710.5833333333334,0.05833333333333333
2022-07-25T23:00:00.0,DK1,606.6666666666666,776.1666666666666,0.03166666666666667
2022-07-26T00:00:00.0,DK1,818.8333333333334,941.0,0.02
2022-07-26T01:00:00.0,DK1,943.8333333333334,1091.1666666666667,0.02
2022-07-26T02:00:00.0,DK1,886.1666666666666,1348.4166666666667,0.215
2022-07-26T03:00:00.0,DK1,1054.25,1559.75,4.108333333333333
2022-07-26T04:00:00.0,DK1,1043.0833333333333,1698.25,40.65249983333333
2022-07-26T05:00:00.0,DK1,996.4166666666666,1827.1666666666667,111.59833208333335
2022-07-26T06:00:00.0,DK1,1027.0833333333333,2076.1666666666665,249.2333348333333
2022-07-26T07:00:00.0,DK1,1020.6666666666666,2477.4166666666665,495.58916466666665
2022-07-26T08:00:00.0,DK1,1008.1666666666666,2306.3333333333335,666.6399995
2022-07-26T09:00:00.0,DK1,1039.5,2338.3333333333335,773.2200011666667
2022-07-26T10:00:00.0,DK1,1085.1666666666667,2331.1666666666665,816.3116658333332
2022-07-26T11:00:00.0,DK1,1090.4166666666667,2244.75,784.9341684999999
2022-07-26T12:00:00.0,DK1,671.8333333333334,2555.8333333333335,727.8566691666666
2022-07-26T13:00:00.0,DK1,529.25,2330.4166666666665,730.2108305833334
2022-07-26T14:00:00.0,DK1,599.25,2087.6666666666665,597.1983387500001
2022-07-26T15:00:00.0,DK1,552.5833333333334,1992.25,457.08499925
2022-07-26T16:00:00.0,DK1,531.9166666666666,1944.5,323.20666758333334
2022-07-26T17:00:00.0,DK1,602.25,2311.4166666666665,165.68833166666664
2022-07-26T18:00:00.0,DK1,764.5833333333334,2323.4166666666665,56.38000000000002
2022-07-26T19:00:00.0,DK1,1086.75,2433.6666666666665,6.323333333333333
2022-07-26T20:00:00.0,DK1,1113.25,2414.5833333333335,0.2741666666666667
2022-07-26T21:00:00.0,DK1,1092.0,2266.4166666666665,0.17333333333333334
2022-07-26T22:00:00.0,DK1,1104.4166666666667,2260.5,0.14250000000000002
2022-07-26T23:00:00.0,DK1,1058.4166666666667,2295.1666666666665,0.07666666666666667
2022-07-27T00:00:00.0,DK1,1051.0,2225.9166666666665,0.04833333333333334
2022-07-27T01:00:00.0,DK1,1079.0833333333333,2140.9166666666665,0.04666666666666667
2022-07-27T02:00:00.0,DK1,1085.6666666666667,2013.4166666666667,0.40499999999999997
2022-07-27T03:00:00.0,DK1,1099.3333333333333,2026.6666666666667,4.7749999999999995
2022-07-27T04:00:00.0,DK1,1049.1666666666667,1911.9166666666667,44.5308335
2022-07-27T05:00:00.0,DK1,1090.0,2207.4166666666665,118.64583275
2022-07-27T06:00:00.0,DK1,1101.0833333333333,2162.25,237.1975008333333
2022-07-27T07:00:00.0,DK1,1093.1666666666667,2091.5833333333335,390.90166199999993
2022-07-27T08:00:00.0,DK1,1094.5,2049.75,498.96833541666666
2022-07-27T09:00:00.0,DK1,1055.0,2027.9166666666667,556.9833374166668
2022-07-27T10:00:00.0,DK1,965.5833333333334,1866.1666666666667,657.1583404166666
2022-07-27T11:00:00.0,DK1,978.5833333333334,1812.0,688.05750025
2022-07-27T12:00:00.0,DK1,790.6666666666666,1471.0,654.9883371666665
2022-07-27T13:00:00.0,DK1,843.0,1552.1666666666667,619.2708334166666
2022-07-27T14:00:00.0,DK1,668.75,1619.0,569.175832
2022-07-27T15:00:00.0,DK1,916.6666666666666,1483.8333333333333,471.6150005000001
2022-07-27T16:00:00.0,DK1,977.4166666666666,1674.0833333333333,307.9191665833334
2022-07-27T17:00:00.0,DK1,963.4166666666666,1688.5833333333333,176.71833283333333
2022-07-27T18:00:00.0,DK1,864.5,1458.8333333333333,61.35916650000001
2022-07-27T19:00:00.0,DK1,848.75,1225.75,6.873333250000001
2022-07-27T20:00:00.0,DK1,749.25,1079.9166666666667,0.32833333333333337
2022-07-27T21:00:00.0,DK1,561.6666666666666,959.1666666666666,0.15166666666666667
2022-07-27T22:00:00.0,DK1,494.1666666666667,907.1666666666666,0.11083333333333334
2022-07-27T23:00:00.0,DK1,444.9166666666667,832.9166666666666,0.057499999999999996
2022-07-28T00:00:00.0,DK1,311.3333333333333,762.3333333333334,0.02666666666666667
2022-07-28T01:00:00.0,DK1,326.3333333333333,704.4166666666666,0.02416666666666667
2022-07-28T02:00:00.0,DK1,280.9166666666667,570.8333333333334,0.41250000000000003
2022-07-28T03:00:00.0,DK1,281.8333333333333,445.4166666666667,5.508333333333334
2022-07-28T04:00:00.0,DK1,314.5,331.4166666666667,53.5350005
2022-07-28T05:00:00.0,DK1,229.75,283.25,160.12666516666667
2022-07-28T06:00:00.0,DK1,107.08333333333333,320.8333333333333,311.5758323333334
2022-07-28T07:00:00.0,DK1,88.5,288.1666666666667,516.0874964166666
2022-07-28T08:00:00.0,DK1,68.25,217.0,674.51666775
2022-07-28T09:00:00.0,DK1,61.583333333333336,171.33333333333334,804.4158223333334
2022-07-28T10:00:00.0,DK1,43.0,163.66666666666666,884.319163
2022-07-28T11:00:00.0,DK1,32.083333333333336,153.08333333333334,932.2474974999999
2022-07-28T12:00:00.0,DK1,8.333333333333334,137.25,975.68250025
2022-07-28T13:00:00.0,DK1,0.0,137.83333333333334,945.8400065
2022-07-28T14:00:00.0,DK1,0.0,147.5,880.9641671666667
2022-07-28T15:00:00.0,DK1,0.0,153.08333333333334,732.1049956666666
2022-07-28T16:00:00.0,DK1,0.0,179.08333333333334,499.26416766666654
2022-07-28T17:00:00.0,DK1,0.0,214.0,239.52333583333336
2022-07-28T18:00:00.0,DK1,0.0,176.0,68.26083299999999
2022-07-28T19:00:00.0,DK1,0.0,133.66666666666666,9.729999833333336
2022-07-28T20:00:00.0,DK1,0.0,138.33333333333334,0.42583333333333345
2022-07-28T21:00:00.0,DK1,0.25,130.08333333333334,0.1625
2022-07-28T22:00:00.0,DK1,2.3333333333333335,124.91666666666667,0.135
2022-07-28T23:00:00.0,DK1,3.25,117.0,0.07833333333333335
2022-07-29T00:00:00.0,DK1,5.833333333333333,98.91666666666667,0.04833333333333334
